serial	QnrVersion	RespSx2cat	RespAgeE	MarStat6	REconFW01	REconFW02	REconFW03	REconFW04	REconFW05	REconFW06	REconFW07	REconFW08	REconFW09	REconFW10	REconFW11	EMPSTAT	Employ	Superv	EmpOCC	TenureE	SupParty	ClosePty	PARTYFW	Idstrng	RemLea	RemLeaCl	RemLeaSt	Politics	ConLabDf	VoteDuty	SocTrust	EngParl	ScotPar2	ECPolicy2	Spend1	Spend2	SocBen1	SOCBEN2	DOLE	TAXSPEND	WkMent	WkPhys	HProbRsp	PhsRetn	PhsRecov	MntRetn	MntRecov	HCWork21	HCWork22	HCWork23	HCWork24	HCWork25	HCWork26	HCWork28	HCWork29	HCWork213	HCWork214	HCWork215	HCWork27	CMtUnmar1	CMtUnmar2	CMtUnmar3	CMtUnmar4	CMtUnmar5	CMtUnmar6	CMtUnmar7	CMtUnmar8	CMtUnmar9	CMtUnmar10	CMtmar1	CMtmar2	CMtmar3	CMtmar4	CMtmar5	CMtmar6	CMtmar7	CMtmar8	CMtmar9	CMtmar10	ChCoSupp	ChMIncM	ChMIncF	ChMCont	RBGaran2	RBGGov	DigPCUn	DigPCctl	DigPCcon	DigPCrsk	DigGVun	DigGVctl	DigGVcon	DigGVrsk	DigPro	NHSSat	WkHmNow	WkHmJan	CovWkc	CovNoWkc	CovWkr1	CovWkr2	CovWkr3	CovWkr4	CovWkr5	CovWkr6	CovWk1	CovWk2	CovWk3	GovtWork	GovTrust	CLRTRUST	MPsTrust	LoseTch	VoteIntr	PtyNMat2	PolPart01	PolPart02	PolPart03	PolPart04	PolPart05	PolPart06	PolPart07	PolPart08	PolPart09	PolPart10	PolPart11	REFHANG	RefSyst	UnempJob	SocHelp	DoleFidl	WelfFeet	welfhelp	morewelf	damlives	proudwlf	Redistrb	BigBusnN	Wealth	RichLaw	Indust4	TradVals	StifSent	DeathApp	Obey	WrongLaw	Censor	NatIdGB	ChAttend	DisNew2	DisAct	HEdQual2	HhldEdu	EURefV2	EUVOTWHO	EURefb	Voted	Vote	Anybn3	HHincome	Maininc5	REarn	HIncDif4	RetExp	RetExpb	FutrWrk	PenKnow2	PenExp2	PenComp	PenIntr	INFORET3	WkPKnw	WKPSav	WkPSpn	WPSvUs	WPSvWw	WPSvEas	PrPKnw	PrPSav	PrPSpn	PrPSvUs	PrPSvWW	PrPSvEas	NCOutcome	Ragecat	Ragecat20	DisActDV	leftrigh	libauth	welfare2	libauth2	leftrig2	welfgrp	REconAct20	REconSum20	RaceOri4	LegMarStE	HhlAdGpd	HhlChlGpd	BestNatU2	RetirAg3	ReligSum20	RlFamSum20	EmplStatDV	RClassGP	serialh	GOR	gor2	BSA20_wt_new
3261158931	6	2	51	3	0	0	1	0	0	0	0	0	0	0	0	1	2	2	2	5	1	-1	2	1	1	-1	2	1	2	3	1	-1	-1	2	-1	-1	1	3	1	3	2	2	2	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	3	3	1	1	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	2	1	1	1	2	2	1	-1	-1	-1	-1	1	-1	1	3	-1	2	0	0	0	0	1	0	4	4	4	3	3	3	3	3	3	5	1	0	0	1	1	1	0	1	1	0	0	1	2	2	4	4	4	4	2	1	2	1	1	1	2	3	3	2	4	2	2	2	4	7	1	2	1	-1	1	1	1	2	-1	2	3	1	2	3	2	59	1	1	150	3	3	5	2	1	2	2	2	2	-1	-1	-1	-1	-1	-1	1	4	4	2	1.6	3.5	2.125	2	1	1	3	2	3	1	4	0	1	-1	3	3	7	2	326115893	3	3	2.90540925479918
3261158951	6	2	32	7	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	4	10	2	2	10	-1	2	-1	2	5	3	3	2	-1	-1	1	-1	-1	1	4	2	2	1	1	1	1	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	1	2	3	3	2	2	-1	-1	-1	-1	2	-1	9	9	-1	-1	9	9	9	9	9	9	-1	-1	-1	4	4	4	4	1	1	1	1	0	0	0	1	1	0	0	0	0	0	2	2	1	1	1	1	1	5	4	1	5	3	5	1	3	1	1	1	1	2	3	3	-1	2	-1	3	2	1	2	2	1	98	2	3	1	-1	2	-1	-1	-1	4	300	1	2	1	-1	-1	-1	-1	-1	-1	9	9	-1	-1	-1	-1	1	2	2	3	3.4	4.5	4.375	3	2	3	3	2	3	6	1	1	2	-1	5	5	3	3	326115895	3	3	1.35281132233787
3261159001	6	2	29	7	0	0	1	0	0	0	0	0	0	0	0	1	3	2	1	2	1	-1	2	2	1	-1	1	1	1	3	1	-1	-1	3	-1	-1	4	5	1	3	2	2	2	2	4	2	4	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	1	-1	2	3	3	-1	0	0	0	0	0	1	5	5	5	4	2	2	2	2	2	4	1	0	0	0	1	1	0	1	0	1	0	1	2	4	5	4	5	5	2	1	1	2	1	2	2	3	4	4	5	4	4	5	4	-1	1	2	1	-1	1	1	1	1	2	1	2	1	3	2	4	-1	2	2	180	3	2	2	2	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	2	2	2	2	1.66666666666667	1.375	1	1	1	3	2	3	6	1	0	1	-1	5	3	7	1	326115900	3	3	1.17565623267012
3261159141	6	1	55	1	1	0	0	0	0	0	0	0	0	0	0	1	3	1	2	3	2	2	10	-1	3	3	-1	2	3	1	1	-1	-1	1	-1	-1	1	2	1	3	1	2	1	1	3	1	3	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	5	3	-1	2	2	1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	3	4	2	2	2	0	0	0	0	0	1	0	0	0	0	0	2	3	2	3	3	3	4	2	2	2	4	2	2	2	3	3	3	4	3	3	3	4	-1	2	-1	4	2	2	-1	2	1	1	2	9	1	-1	2	-1	-1	-1	2	150	2	3	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	5	5	3	2.6	2.83333333333333	2.625	2	2	2	1	1	3	1	2	0	1	-1	5	1	6	1	326115914	3	3	.741693049118721
3261159142	6	2	57	1	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	6	3	2	2	9	-1	3	3	-1	1	3	1	2	-1	-1	1	-1	-1	1	4	1	3	1	2	1	1	3	1	2	1	1	0	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	3	2	1	1	-1	3	3	3	-1	0	0	0	0	0	1	5	5	5	4	4	4	4	1	1	1	1	1	0	1	1	1	1	0	1	1	0	2	2	3	3	4	3	4	2	2	1	5	4	4	3	2	1	1	1	3	3	3	6	-1	1	1	3	2	2	-1	3	2	-1	2	3	1	3	3	-1	-1	-1	2	110	2	3	7	-1	-1	-1	-1	-1	-1	3	3	3	3	3	2	1	5	5	1	3.6	4	2.25	3	3	1	3	2	3	1	2	0	9	-1	5	2	3	3	326115914	3	3	.810841518745033
3261159171	6	1	39	3	1	0	0	0	0	0	0	0	0	0	0	1	2	1	8	2	9	1	99	-1	9	-1	-1	2	2	3	1	-1	-1	9	-1	-1	8	-1	3	8	2	2	2	1	3	1	3	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	2	1	1	1	2	2	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	2	2	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	4	4	1	1	3	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	2	2	2	4	7	2	-1	1	-1	1	9	9	1	99	2	4	1	-1	2	-1	-1	-1	1	140	5	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	3	3.2	3.5	3	2	2	2	1	1	3	6	2	0	1	-1	1	1	6	1	326115917	3	3	.510037222216632
3261159191	6	1	48	5	0	0	1	0	0	0	0	0	0	0	0	1	3	2	8	1	2	1	1	3	1	-1	2	3	2	3	1	-1	-1	2	-1	-1	1	4	1	2	2	2	2	3	2	3	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	2	2	1	1	-1	1	2	-1	1	0	0	0	0	1	0	5	5	5	2	2	3	2	3	4	2	0	0	0	0	0	0	0	0	0	0	1	3	1	3	3	3	3	4	3	3	2	4	4	4	4	4	2	3	5	4	3	4	5	-1	2	-1	1	-1	1	1	1	1	1	2	9	1	9	2	3	998	1	2	9998	3	2	1	2	1	4	1	1	1	-1	-1	-1	-1	-1	-1	1	4	4	3	4	2.5	2.75	1	3	2	3	2	3	4	1	0	1	-1	5	3	7	1	326115919	3	3	.422605759966448
3261159221	6	1	28	3	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	9	2	1	2	3	2	-1	2	3	1	3	2	-1	-1	1	-1	-1	5	4	1	3	2	1	2	2	4	2	4	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	1	1	1	1	2	1	-1	-1	-1	-1	1	-1	1	2	-1	4	0	0	0	0	1	0	3	4	4	3	3	3	4	1	2	2	0	0	0	0	0	0	0	0	0	0	1	3	2	3	4	4	4	3	3	2	2	1	1	1	1	2	2	1	1	3	2	4	3	-1	2	-1	1	-1	2	-1	2	1	2	2	3	1	2	2	4	-1	1	3	100	2	2	5	2	1	4	2	2	2	-1	-1	-1	-1	-1	-1	1	2	2	3	1.2	3.83333333333333	2.375	3	1	1	3	2	3	6	2	0	1	-1	5	3	7	2	326115922	3	3	.64942807033897
3261159411	6	2	70	1	0	0	0	0	0	0	0	0	1	0	0	1	2	1	7	1	1	-1	1	2	2	-1	1	2	1	2	2	-1	-1	1	-1	-1	3	8	8	2	1	2	1	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	3	3	1	1	1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	2	2	-1	3	3	2	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	2	3	3	3	4	1	0	0	0	0	1	0	1	0	0	0	2	1	2	4	3	2	3	3	2	2	2	4	3	3	3	1	1	1	2	2	1	3	7	1	2	4	1	1	2	2	1	1	1	2	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	2	3	4.66666666666667	2.875	3	2	2	9	6	5	1	2	0	2	65	1	1	6	1	326115941	3	3	.933426079384242
3261159721	6	1	58	1	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	2	1	1	-1	2	3	3	1	2	2	1	3	2	-1	-1	2	-1	-1	8	-1	1	3	2	2	1	2	3	2	3	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	3	1	1	1	2	1	1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	2	3	2	1	2	-1	3	3	3	-1	0	0	0	0	0	1	5	5	5	4	4	3	4	2	2	4	1	0	0	0	1	1	0	0	0	0	0	2	2	4	5	4	4	4	2	2	2	2	3	3	2	4	4	4	5	3	4	3	3	-1	2	-1	1	-1	1	2	1	1	2	2	4	2	2	2	-1	-1	-1	1	160	4	3	3	-1	-1	-1	-1	-1	-1	2	2	4	1	2	2	1	5	5	3	2.8	2.16666666666667	1.875	1	2	1	3	2	3	1	2	0	1	-1	5	3	3	3	326115972	3	3	.307943702180552
3261159722	6	2	63	1	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	4	1	1	-1	8	2	2	-1	1	1	2	3	1	-1	-1	1	-1	-1	4	3	2	3	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	1	1	2	3	2	1	-1	-1	-1	-1	2	-1	3	3	3	-1	0	0	0	0	0	1	5	5	5	3	3	2	2	3	4	2	0	0	0	0	1	1	0	0	0	0	0	2	3	2	3	3	3	4	3	3	2	4	2	3	3	3	2	1	2	2	2	3	3	-1	2	-1	2	1	1	2	2	1	1	2	4	1	3	2	-1	-1	-1	1	170	5	4	7	-1	-1	-1	-1	-1	-1	1	2	4	1	1	1	1	6	5	3	3	4	2.875	3	2	2	3	2	3	1	2	0	2	-1	5	3	3	3	326115972	3	3	.656306758649393
3261159741	6	2	74	1	0	0	0	0	0	0	0	0	1	0	0	1	3	1	3	1	1	-1	1	1	2	-1	1	2	2	3	1	-1	-1	1	-1	-1	1	4	2	3	2	2	2	2	2	2	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1	1	1	1	3	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	4	3	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	2	3	4	3	4	1	0	0	0	0	1	0	0	0	1	0	2	2	3	3	3	2	2	4	3	2	5	4	3	3	4	2	2	1	1	2	2	2	1	2	-1	1	-1	1	2	2	1	1	1	3	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	3.8	4.33333333333333	3.25	3	3	2	9	6	3	1	2	0	9	49	3	2	4	1	326115974	3	3	.630451810038871
3261159742	6	1	73	1	0	0	0	0	0	0	0	0	1	0	0	4	-1	-1	-1	1	1	-1	1	3	2	-1	1	1	1	3	1	-1	-1	1	-1	-1	1	4	8	8	2	2	1	1	3	1	3	8	8	8	8	8	8	8	8	8	8	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1	2	1	1	2	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	2	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	3	4	4	4	1	0	0	0	0	1	0	0	0	1	0	2	2	8	8	8	8	4	4	5	8	4	4	4	4	4	8	2	2	2	2	1	2	1	2	-1	2	1	1	2	2	1	1	1	3	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	4	4	9	3	3	8	9	6	3	1	2	0	2	0	3	1	-1	6	326115974	3	3	.95781804680922
3261159901	6	2	68	1	0	0	0	0	0	0	0	0	1	0	0	1	3	2	1	1	1	-1	1	3	1	-1	1	3	1	3	2	-1	-1	2	-1	-1	1	4	2	3	2	2	2	2	3	2	3	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	3	3	2	1	1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	3	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	4	3	1	1	1	1	0	0	1	0	0	0	0	0	0	0	2	2	3	2	1	1	1	3	5	3	5	2	3	2	1	1	1	1	1	1	1	3	-1	1	1	6	2	1	1	1	1	1	1	3	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	1	2.6	5	4.125	3	2	3	9	6	3	1	2	0	1	49	5	2	7	1	326115990	3	3	1.32550027342292
3261159902	6	1	67	1	0	0	0	0	0	0	0	0	1	0	0	1	2	1	7	1	1	-1	1	3	1	-1	2	4	2	3	2	-1	-1	2	-1	-1	1	4	2	3	2	2	2	2	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	3	1	1	1	3	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	4	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	2	2	3	1	1	1	2	3	3	5	2	3	3	2	1	1	1	2	2	2	3	-1	2	-1	6	2	1	1	1	1	1	1	3	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	3	4.5	3.75	3	2	3	9	6	3	1	2	0	1	62	5	1	6	1	326115990	3	3	1.31428337860236
3261159911	6	1	25	3	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	2	1	-1	2	2	1	-1	1	2	2	3	1	-1	-1	3	-1	-1	4	5	1	3	1	2	2	2	4	2	3	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	1	1	3	3	3	1	-1	-1	-1	-1	2	-1	2	3	2	-1	0	0	0	0	1	0	4	4	4	2	3	3	4	2	2	4	1	0	0	0	1	1	0	0	0	1	0	1	2	3	4	4	4	3	2	2	2	5	4	4	2	4	3	3	5	4	3	4	3	-1	2	-1	1	-1	1	1	1	1	2	2	3	1	3	2	3	65	2	2	100	3	1	1	2	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	2	2	3	3.8	2.33333333333333	2.25	1	3	1	3	2	3	6	2	0	2	-1	5	5	6	1	326115991	3	3	.786635637566572
3261159931	6	1	25	7	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	2	2	2	6	3	3	3	-1	4	1	3	2	-1	-1	3	-1	-1	5	2	2	2	2	2	2	3	2	2	2	1	1	1	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	3	1	1	2	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	3	3	1	1	-1	3	3	2	-1	0	0	0	0	0	1	3	3	4	3	3	4	3	1	2	2	1	0	0	0	0	1	0	0	0	0	0	2	3	2	3	2	3	3	5	3	4	3	1	2	2	1	5	1	1	2	4	3	3	-1	2	-1	3	2	1	2	1	1	2	2	1	1	2	4	2	-1	2	3	90	1	3	3	3	2	2	2	1	2	-1	-1	-1	-1	-1	-1	1	2	2	3	1.8	3.33333333333333	3.625	2	1	3	3	2	3	6	1	0	1	-1	5	3	7	2	326115993	3	3	.93084756370261
3261160011	6	1	47	1	0	0	1	0	0	0	0	0	0	0	0	1	2	2	2	1	1	-1	1	3	2	-1	1	2	1	2	1	-1	-1	1	-1	-1	5	2	1	3	1	1	1	3	4	1	1	1	1	1	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	2	3	1	2	-1	1	3	-1	2	0	0	0	0	1	0	4	4	4	2	2	2	2	4	4	4	0	0	0	0	0	0	0	0	0	0	1	2	2	4	4	5	4	4	2	1	1	1	1	1	1	4	4	1	1	2	2	2	3	-1	2	-1	2	2	1	2	2	1	1	1	3	1	1	5	3	67	2	4	168	4	4	2	4	2	2	2	2	4	-1	-1	-1	-1	-1	-1	1	4	4	3	1.6	4	1.625	3	1	1	3	2	3	1	2	1	1	-1	5	3	7	2	326116001	3	3	1.45032142288202
3261160012	6	2	47	1	0	0	1	0	0	0	0	0	0	0	0	1	2	1	7	1	1	-1	1	2	2	-1	1	3	1	3	2	-1	-1	1	-1	-1	6	-1	2	3	1	1	1	1	2	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	-1	1	1	2	3	2	3	2	-1	-1	-1	-1	2	-1	3	3	4	-1	0	0	0	0	0	1	5	5	5	2	3	4	3	2	2	2	0	0	0	0	0	0	0	0	0	0	1	2	2	1	3	1	1	3	4	3	3	3	3	3	3	3	1	1	1	1	1	3	2	-1	1	2	2	2	1	2	2	1	1	2	3	1	4	3	3	65	2	3	150	2	3	1	3	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	4	4	2	3	4.66666666666667	3.875	3	2	3	3	2	3	1	2	1	2	-1	9	-1	6	1	326116001	3	3	1.83110817416515
3261160201	6	1	35	7	0	0	1	0	0	0	0	0	0	0	0	1	2	2	5	10	2	2	10	-1	3	2	3	5	2	1	2	-1	-1	2	-1	-1	3	1	1	2	2	2	2	1	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	4	3	1	2	-1	3	3	1	-1	0	0	0	0	0	1	3	4	4	3	4	3	3	2	2	2	0	0	0	0	0	0	0	0	0	0	1	2	2	1	5	3	5	4	3	1	2	4	3	2	2	3	3	2	2	4	2	3	3	-1	2	-1	4	2	2	-1	3	2	-1	1	1	1	1	4	4	75	2	3	100	2	3	2	3	2	2	3	3	3	-1	-1	-1	-1	-1	-1	1	3	3	3	2.8	3.33333333333333	2.25	2	2	1	3	2	3	6	2	0	2	-1	5	3	7	5	326116020	3	3	.557100294067251
3261160202	6	2	18	7	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	11	2	2	2	3	3	3	-1	4	2	3	2	-1	-1	3	-1	-1	2	5	2	2	2	2	2	1	3	1	3	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	5	1	1	3	2	3	2	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	4	3	2	5	0	0	0	0	1	0	0	0	0	0	0	2	2	2	3	2	2	2	5	4	2	2	4	2	3	2	4	3	1	2	4	4	3	-1	1	1	4	2	2	-1	3	2	-1	1	1	7	-1	4	-1	-1	-1	4	250	3	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	2.6	3	3.75	2	2	3	7	5	3	6	2	0	1	-1	5	5	7	1	326116020	3	3	1.55706233886801
3261160241	6	1	70	1	0	0	0	0	0	0	0	0	1	0	0	1	3	1	1	1	1	-1	2	1	2	-1	1	2	1	3	1	-1	-1	1	-1	-1	4	2	8	3	2	2	2	2	3	2	3	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	8	-1	2	2	1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	4	4	5	1	0	0	1	0	0	1	0	0	1	0	1	3	4	5	5	4	4	2	2	1	1	1	1	1	2	2	3	5	3	1	2	5	-1	1	1	1	-1	1	2	2	1	2	1	9	10	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	1	1.2	3.33333333333333	1.625	2	1	1	9	6	3	1	2	0	1	60	5	3	6	1	326116024	3	3	1.59146326621387
3261160321	6	1	56	5	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	2	2	1	1	3	1	-1	1	3	1	3	2	-1	-1	2	-1	-1	1	5	7	2	1	2	2	1	3	1	2	1	1	1	1	1	1	0	0	0	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	4	2	1	2	-1	1	3	-1	1	0	0	0	0	1	0	5	5	5	2	3	3	3	3	3	3	0	0	0	0	0	1	0	0	1	1	0	2	2	4	3	3	3	3	3	2	2	3	3	3	3	3	1	1	3	1	8	3	4	7	2	-1	2	2	1	1	1	1	1	1	2	1	3	3	3	60	2	2	9998	3	2	1	2	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	5	5	3	3	4	2.625	3	2	2	3	2	3	4	1	0	1	-1	1	1	7	2	326116032	3	3	.727322215481217
3261160441	6	1	46	3	0	0	1	0	0	0	0	0	0	0	0	1	2	2	1	6	2	2	6	3	1	-1	1	3	3	3	2	-1	-1	8	-1	-1	1	5	1	2	1	2	2	3	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	2	1	1	1	2	2	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	2	2	1	2	-1	3	3	1	-1	0	0	0	0	0	1	4	5	5	3	3	3	4	2	2	1	1	0	0	0	0	1	0	0	1	0	0	2	2	2	4	4	4	4	2	1	2	3	2	1	2	2	1	1	1	1	2	1	3	7	2	-1	2	2	1	1	1	2	-1	2	1	1	1	2	3	65	1	2	65	2	2	2	3	2	4	2	2	2	-1	-1	-1	-1	-1	-1	1	4	4	3	2	4.83333333333333	2.125	3	1	1	3	2	3	6	2	0	2	-1	1	1	7	1	326116044	3	3	1.19723883463264
3261160442	6	2	45	3	0	0	0	0	0	0	1	0	0	0	0	1	3	2	5	6	2	2	10	-1	1	-1	2	3	3	1	2	-1	-1	3	-1	-1	3	1	1	2	2	2	2	3	3	3	5	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	4	-1	2	2	2	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	3	3	3	3	3	2	2	2	2	2	2	1	2	1	2	1	1	1	1	3	-1	1	1	4	2	2	-1	3	2	-1	1	1	7	-1	2	-1	-1	-1	2	70	2	2	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	4	4	1	1.8	4.83333333333333	2.625	3	1	2	7	5	4	6	2	0	2	-1	5	5	7	5	326116044	3	3	1.51395959217159
3261160511	6	2	48	7	0	0	1	0	0	0	0	0	0	0	0	1	3	1	8	2	1	-1	2	2	2	-1	2	1	2	3	1	-1	-1	2	-1	-1	4	3	1	3	2	2	1	2	3	2	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	3	1	1	1	1	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	3	3	1	2	-1	2	3	3	-1	0	0	0	1	1	0	4	5	4	3	3	3	2	4	2	4	0	0	0	0	0	1	1	0	0	1	0	1	2	4	4	4	4	3	3	2	2	2	3	2	2	3	2	2	4	2	3	3	2	-1	2	-1	1	-1	1	2	2	1	1	2	3	1	4	2	3	67	1	2	125	2	2	6	3	2	4	1	1	1	-1	-1	-1	-1	-1	-1	1	4	4	3	2.4	3.33333333333333	2.25	2	1	1	3	2	3	6	1	0	2	-1	5	1	6	1	326116051	3	3	.770448175699655
